"","X","Species","Presence.Absence","PresenceCount","TrueAbsenceCount","Hour","env_Longitude","env_Latitude","env_Altitude","t","r","u","v","d","pv","vo","w","i10fg","X10u","X10v","X2t","crr","lsrr","skt","Perc_Broadleaf_Wood","Perc_Urban-Suburban","Perc_Coniferous_Wood","Perc_Arable","Perc_Grassland"
"922",3999821,"Bioscatter",0,0,16,19,-0.0299999999999994,51.03,1000,283.796630859375,87.0182189941406,8.26852893829346,-1.24571228027344,0.000113586662337184,1.09190295916051e-07,4.73158434033394e-06,0.121479034423828,6.38752365112305,2.71939706802368,2.13535118103027,291.18359375,0,0,290.641357421875,27.5,3,4.5,4.75,0
"923",1757139,"Bioscatter",0,0,104,7,-1.22,52.36,2000,266.55419921875,8.19095230102539,-1.89594173431396,-6.3900785446167,-2.14898027479649e-05,7.75043190515134e-07,1.23565550893545e-05,0.100251197814941,4.8347806930542,-1.85738754272461,1.30333995819092,277.65283203125,0,0,279.28662109375,3.5,25,0,17,0
"924",2731306,"Bioscatter",0,0,480,23,-1.43,51.66,2000,275.010864257812,35.6336708068848,-1.26100635528564,-2.5402364730835,-5.31242549186572e-05,1.51213112076221e-06,0.000145917991176248,0.119596481323242,4.83748626708984,-0.409961700439453,-2.47165107727051,282.639892578125,1.19209289550781e-06,0,282.3427734375,1,8,0,77.5,7
"925",1296442,"Bioscatter",0,0,121,5,-2.97,51.66,3000,272.9853515625,33.8184127807617,7.10882472991943,1.36212158203125,4.78047877550125e-06,5.35406570634223e-07,2.69656593445688e-05,-0.000900328159332275,3.03804969787598,-0.523942947387695,-1.64489269256592,277.961669921875,0,0,276.725341796875,18,1.5,10.5,11,0
"926",3087229,"Bioscatter",0,0,124,5,-2.27,50.19,3000,276.23486328125,5.95738220214844,4.74430179595947,0.884383201599121,2.73942277999595e-05,6.4307761249438e-07,-1.79335474967957e-05,-0.0861024856567383,3.82961368560791,-3.07567977905273,0.739533424377441,286.231567382812,0,0,285.62255859375,0,0,0,0,0
"927",2826819,"Bioscatter",0,0,158,9,-2.34,51.1,3000,271.6572265625,13.971076965332,-4.74002742767334,-2.35490417480469,5.63533103559166e-06,6.2984167925606e-07,-2.07668053917587e-05,-0.00104159116744995,7.46056509017944,-2.65785694122314,-1.94675254821777,281.437255859375,0,0,286.30322265625,21,0,18,36.5,0.5
"928",2296115,"Bioscatter",0,0,173,4,-2.62,50.96,2000,274.075439453125,43.1903610229492,-8.8026876449585,-4.72641086578369,3.69853805750608e-05,9.35382900024706e-07,9.74244903773069e-05,0.307394981384277,5.08053016662598,-2.09598541259766,-1.92766952514648,279.594482421875,0,0,278.472412109375,1.5,1.5,0,31.5,0
"929",2951825,"Bioscatter",0,0,1604,8,-1.15,51.31,1000,275.540283203125,53.8006286621094,-1.48789119720459,0.0152425765991211,-3.76650132238865e-06,1.54648841999006e-06,7.10794702172279e-05,0.119861602783203,7.10990905761719,-3.12284851074219,-0.184371948242188,282.35888671875,0,0,285.640380859375,10,5.5,0,45,0
"930",6783456,"Bioscatter",0,0,154,14,-2.76,51.31,2000,281.3818359375,6.98803520202637,11.6136770248413,6.81799507141113,5.13794366270304e-05,1.2608770703082e-06,-1.13549176603556e-05,0.357561111450195,8.49112987518311,2.74874019622803,3.16690540313721,288.475830078125,0,0,289.097900390625,34.5,19,17,0.5,3.5
"931",6211506,"Bioscatter",0,0,89,8,0.530000000000001,50.68,3000,267.66552734375,40.5295715332031,-1.38385105133057,-6.16460609436035,-9.7946758614853e-06,1.02466219686903e-06,8.43326561152935e-05,0.211765289306641,6.30675411224365,0.802947998046875,-4.02077865600586,285.0927734375,0,0,289.832763671875,0,0,0,0,0
"932",5021668,"Bioscatter",0,0,635,20,-1.78,51.45,2000,275.192626953125,88.7123107910156,1.66832733154297,1.06801509857178,1.07462983578444e-05,1.03209185908781e-06,5.31086698174477e-07,0.101065635681152,3.41969227790833,0.331952095031738,1.92327213287354,288.25244140625,0,0,287.272705078125,3,1,1,81.5,0
"933",664358,"Bioscatter",0,0,125,9,-3.11,50.82,2000,274.14892578125,70.1270294189453,-7.85862731933594,5.71848297119141,-5.28132513863966e-05,6.059185579943e-07,-2.87590082734823e-05,0.483837127685547,7.66711616516113,-3.4267635345459,-1.57720756530762,282.259521484375,0,0,284.662109375,13.5,1,0,18.5,0
"934",4196168,"Bioscatter",0,0,174,15,-0.869999999999999,51.8,2000,284.281494140625,44.3200721740723,7.72237205505371,-2.45517635345459,-2.33741011470556e-05,2.99743987852708e-07,-3.5326462239027e-05,0.111303329467773,3.10108685493469,-0.188387870788574,-0.179274559020996,297.73974609375,0,0,302.70947265625,12.5,0,0,46,0
"935",6720654,"Bioscatter",0,0,217,1,-0.799999999999999,51.59,3000,274.983642578125,7.25859546661377,22.3333225250244,-0.907142639160156,-2.3815780878067e-05,5.78769004278001e-07,-4.01173892896622e-05,-0.274064064025879,9.05012226104736,4.90183782577515,1.05245018005371,283.86328125,0,0,282.53271484375,6,1,2,60,0
"936",3964918,"Bioscatter",0,0,60,12,-0.799999999999999,51.17,2000,278.428955078125,95.1042098999023,2.71450424194336,-3.03541564941406,1.69267877936363e-07,7.47742888052016e-07,2.19422945519909e-05,0.335453987121582,7.59379196166992,3.58194255828857,-1.49818992614746,291.840087890625,6.43730163574219e-06,0,293.59326171875,10.5,27,3,5,0
"937",1637769,"Bioscatter",0,0,563,17,-0.729999999999999,51.03,2000,273.8212890625,1.2977135181427,4.78071022033691,-5.66537475585938,-3.92100773751736e-05,7.49674086364394e-07,-4.00049611926079e-06,0.041539192199707,8.19505500793457,1.52368068695068,-4.15361881256104,284.537841796875,0,0,285.157470703125,56.75,0.25,19.5,7,0
"938",6989869,"Bioscatter",0,0,99,18,-3.53,51.17,3000,278.377685546875,40.5291748046875,15.8610620498657,12.0374269485474,-8.75308178365231e-05,3.67438588000368e-07,2.64783593593165e-05,-0.900883674621582,10.1630821228027,-0.546951293945312,5.1159839630127,286.916748046875,0,0,286.029296875,17,0,11.25,0.25,3.75
"939",7504051,"Bioscatter",0,0,11,7,-2.62,51.66,1000,272.598266601562,72.1770706176758,-1.4173755645752,-1.2155590057373,2.96335201710463e-05,2.68199073616415e-07,-0.000110269524157047,-0.00508785247802734,2.00059700012207,-0.970687866210938,-1.00461864471436,273.73828125,0,0,270.8056640625,0,0,0,10,0
"940",4263479,"Bioscatter",0,0,63,5,-3.18,51.66,3000,275.49755859375,50.537914276123,11.7013072967529,-0.566139221191406,2.57978681474924e-05,4.44850229541771e-07,2.89587769657373e-05,0.103761672973633,5.93657445907593,2.94409656524658,-0.540030479431152,286.641357421875,0,0,286.53662109375,20.75,6.5,8.25,0,22.25
"941",81469,"Bioscatter",0,0,187,8,-1.22,52.08,3000,266.89208984375,5.89310169219971,21.186674118042,-8.35125732421875,-2.71790195256472e-05,2.52977145009936e-07,-4.11728397011757e-05,0.583511352539062,12.5504474639893,7.06999397277832,-0.613222122192383,283.337646484375,0,0,283.13916015625,10,23,0,17,0
"942",5766604,"Bioscatter",0,0,42,9,-1.5,50.47,3000,275.757934570312,70.6709594726562,6.16592788696289,2.13074493408203,9.47329681366682e-07,1.87374098459259e-07,-6.26838300377131e-05,0.197737693786621,4.69687175750732,-2.74704837799072,-2.55086612701416,291.226806640625,0,0,290.925048828125,0,0,0,0,0
"943",6329601,"Bioscatter",0,0,109,3,0.460000000000001,50.82,2000,278.193115234375,84.6345291137695,4.19756412506104,1.81499195098877,4.24394384026527e-05,3.74083754195453e-07,-3.73454095097259e-05,0.0148553848266602,4.96679735183716,0.928933143615723,3.20935726165771,288.297607421875,0,0,288.233642578125,0,0,0,0,0
"944",3333317,"Bioscatter",0,0,25,19,-1.29,52.43,2000,278.784912109375,91.2133483886719,1.92584228515625,6.58273887634277,0.000197075773030519,1.44841578730848e-07,-9.26177017390728e-05,-0.145020484924316,6.050461769104,-2.82719993591309,2.10987854003906,294.01416015625,0,0,292.842041015625,4.5,34,0,16,0
"945",6655786,"Bioscatter",0,0,176,5,-2.55,51.52,3000,272.7109375,51.2358207702637,10.0434637069702,-11.0309143066406,-6.00295607000589e-06,1.07439882413018e-06,4.4671367504634e-05,0.464691281318665,3.58705544471741,2.28371524810791,-0.0846414566040039,282.47998046875,0,0,280.885986328125,10.75,67.75,0,4.75,0
"946",4791156,"Bioscatter",0,0,1,17,-1.29,49.98,2000,276.707275390625,84.6421966552734,-2.27596569061279,-6.17889976501465,-6.08176924288273e-06,1.94069173176104e-07,-6.0198362916708e-05,-0.452847480773926,3.29577779769897,0.10762882232666,-2.54399394989014,290.56005859375,0,0,290.161376953125,0,0,0,0,0
"947",4856840,"Bioscatter",0,0,299,1,-2.2,51.73,3000,276.802978515625,12.6517877578735,13.4656314849854,-1.61319351196289,1.26422382891178e-05,1.12000839180837e-06,4.0066457586363e-05,0.488743782043457,8.84009456634521,4.49535369873047,1.8050365447998,288.490478515625,0,0,288.171875,31,37,0,0,0
"948",7203157,"Bioscatter",0,0,182,9,-1.29,51.17,3000,275.46142578125,42.6800117492676,7.77764272689819,-19.0974426269531,-3.80566343665123e-05,7.85713268669497e-07,-2.19158391701058e-05,-0.000424385070800781,11.0739612579346,1.20733737945557,-5.88572692871094,285.712158203125,0,0,285.32080078125,10,0,9,78,0
"949",2028102,"Bioscatter",0,0,120,3,-1.15,49.98,2000,277.58642578125,32.7018051147461,3.69668006896973,-7.12350463867188,2.7121277526021e-05,7.03227669873741e-07,-3.82659491151571e-05,0.0802574157714844,4.55705261230469,-0.278328895568848,-3.65685939788818,284.3369140625,2.38418579101562e-07,0,283.891845703125,0,0,0,0,0
"950",6552141,"Bioscatter",0,0,127,9,-2.97,50.75,2000,278.7919921875,76.658561706543,20.8502197265625,-12.156982421875,-6.99842348694801e-06,1.89352249435615e-06,0.000110959401354194,0.705918312072754,12.7987327575684,2.84095764160156,-6.40589332580566,287.932373046875,0,0,288.050048828125,12.5,11.5,0,32,12.5
"951",1508734,"Bioscatter",0,0,123,4,-2.13,50.12,2000,280.968994140625,20.3682250976562,2.25964546203613,11.8520622253418,3.32826166413724e-05,1.25617873436568e-07,-2.07253469852731e-05,-0.263916015625,6.70435953140259,-2.07478618621826,5.09035778045654,285.388671875,0,0,283.484619140625,0,0,0,0,0
"952",1245885,"Bioscatter",0,0,794,0,-2.13,51.17,1000,279.31982421875,53.411994934082,2.54702186584473,4.10929870605469,-1.6980804502964e-05,1.622074705665e-06,-3.28770838677883e-05,-0.15162181854248,2.99936628341675,1.09318447113037,-1.97055435180664,277.901123046875,0,0,276.33447265625,1.5,0,0,30,68.5
"953",6033795,"Bioscatter",0,0,27,6,-0.729999999999999,52.43,3000,268.749755859375,51.3922958374023,1.94339179992676,-7.30352592468262,5.77804166823626e-06,6.26281519089389e-07,2.71111639449373e-05,0.108026504516602,3.31440663337708,1.5051155090332,-1.18044090270996,282.158447265625,0,0,282.239013671875,11.5,58,4.5,7,0
"954",3130302,"Bioscatter",0,0,66,3,-1.78,51.31,2000,279.6142578125,97.2131805419922,15.1479797363281,5.12088775634766,1.34259462356567e-05,7.13130248186644e-07,1.33742578327656e-05,0.429533004760742,7.79178142547607,0.570738792419434,4.29567718505859,285.246826171875,0,0,284.95849609375,2,1,0,57,32.5
"955",2085297,"Bioscatter",0,0,152,20,-2.76,50.82,3000,268.47119140625,42.2263221740723,7.21978569030762,-11.7032470703125,-4.46988560725003e-05,1.02467947726836e-06,4.03059093514457e-05,-0.0147531628608704,4.26654720306396,-0.157166481018066,-2.36265850067139,282.31591796875,0,0,280.44482421875,2.5,1,0,2.5,0
"956",4727642,"Bioscatter",0,0,265,1,-2.2,51.03,3000,270.911376953125,55.7596092224121,-0.101813316345215,-8.07257080078125,5.06827927893028e-05,5.24109964317176e-07,5.13952691107988e-05,-0.313318252563477,8.18657684326172,0.264389991760254,-4.66508388519287,284.624267578125,0,0,282.948486328125,21.5,0.5,0,21.5,0
"957",5393697,"Bioscatter",0,0,108,20,-2.48,50.12,2000,280.639404296875,58.6748504638672,2.14866733551025,-0.588344573974609,-9.67388041317463e-06,5.58767737857124e-07,4.54278197139502e-05,0.330753326416016,5.82842111587524,4.46729946136475,0.629633903503418,289.32958984375,0,0,289.643310546875,0,0,0,0,0
"958",1676814,"Bioscatter",0,0,203,22,-0.379999999999999,51.45,3000,269.645385742188,27.627103805542,6.81173515319824,-8.97688293457031,-2.64105183305219e-05,1.38371342472965e-06,5.46404626220465e-05,-0.0362825393676758,4.49401426315308,1.63800621032715,-1.90577793121338,281.72119140625,0,0,280.700927734375,3.5,72.25,0,0.25,0
"959",1899299,"Bioscatter",0,0,27,4,-3.39,51.45,3000,271.22314453125,42.8219604492188,2.24230194091797,-0.737932205200195,7.79598485678434e-06,2.01059265236836e-07,-4.83628246001899e-05,0.0145044326782227,1.64587986469269,0.549358367919922,-0.998995780944824,280.985107421875,0,0,279.1640625,4.75,2,0,34,0
"960",887048,"Bioscatter",0,0,162,5,-0.309999999999999,50.68,2000,273.34619140625,24.0190925598145,2.75005269050598,2.83953762054443,-3.03667038679123e-05,5.44468605312431e-07,-4.13586385548115e-05,0.0805644989013672,3.16504955291748,1.33979606628418,2.18728446960449,282.60693359375,0,0,282.51171875,0,0,0,0,0
"961",3076997,"Bioscatter",0,0,624,4,-1.15,51.31,3000,276.545654296875,6.41798877716064,3.40810585021973,2.17889785766602,2.79038213193417e-05,7.89897967479192e-07,-3.69318295270205e-05,0.0438194274902344,3.45713210105896,1.62423515319824,1.16904735565186,283.715942382812,0,0,283.01025390625,10,5.5,0,45,0
"962",7388028,"Bioscatter",0,0,126,18,-2.69,51.8,3000,271.878173828125,43.5818977355957,6.18480396270752,3.88472175598145,1.08084641396999e-05,2.39467226492707e-07,-7.92825594544411e-05,0.14300537109375,8.19285583496094,0.17455005645752,4.47164344787598,280.9931640625,0,0,279.76611328125,38.5,8.75,13.75,6,0
"963",254405,"Bioscatter",0,0,185,23,-1.15,50.47,1000,281.043212890625,47.0083808898926,2.65949058532715,-6.63987159729004,1.33076682686806e-05,1.83454358193558e-06,3.45939770340919e-05,0.0887699127197266,5.07515954971313,4.01821422576904,1.09708976745605,282.459228515625,0,0,281.691650390625,0,0,0,0,0
"964",4959544,"Bioscatter",0,0,62,5,0.670000000000002,50.96,3000,275.234619140625,15.4531621932983,10.1476278305054,-1.47896194458008,7.62729905545712e-06,6.11674010997376e-07,-4.31654916610569e-06,-0.050878643989563,5.73240661621094,1.28879261016846,-3.11721134185791,286.79248046875,4.76837158203125e-07,0,286.815673828125,18.5,0.5,6,5,0.5
"965",644603,"Bioscatter",0,0,77,7,-2.48,52.22,2000,277.26953125,45.7746162414551,-4.84072875976562,3.57915306091309,-4.7607027227059e-06,3.99309897147759e-07,-2.96817743219435e-05,-0.00678443908691406,5.82759618759155,-2.76689624786377,-1.69618892669678,276.296630859375,0,0,276.7880859375,14.5,1.5,0,24.5,0
"966",3677368,"Bioscatter",0,0,356,5,-0.52,51.31,2000,285.13134765625,32.1123199462891,-1.62423706054688,0.885315895080566,1.14357098937035e-05,4.94444975629449e-07,-1.18883326649666e-05,-0.0443458557128906,2.34743046760559,-1.16903591156006,-0.710899353027344,290.186767578125,0,0,290.274169921875,31.25,20.5,2.25,4.75,0
"967",4334691,"Bioscatter",0,0,30,18,-1.43,52.43,2000,280.738525390625,49.0730590820312,-2.06924057006836,-2.16367053985596,2.3112166672945e-05,2.01895545615116e-07,-5.4969685152173e-05,-0.003143310546875,3.37234711647034,0.0815162658691406,-1.69213390350342,295.6943359375,0,0,295.417236328125,9.5,82,0,6.5,0
"968",3908557,"Bioscatter",0,0,129,1,-0.589999999999998,52.01,2000,278.98583984375,97.1940536499023,3.98580646514893,-12.1806335449219,3.86367755709216e-05,8.66138464061805e-07,1.0752264643088e-06,-0.0166873931884766,9.45120525360107,1.36387538909912,-4.90127658843994,287.835205078125,0,0,287.66552734375,3.5,8,0,72.75,0
"969",2877527,"Bioscatter",0,0,1116,0,-1.15,51.45,1000,275.097900390625,84.6669616699219,-2.15375900268555,-0.463127136230469,1.40047632157803e-06,3.21710103889927e-07,-2.89811287075281e-05,0.0482873916625977,4.34166526794434,-2.36989116668701,-0.322473526000977,280.7314453125,0,0,280.18212890625,32,0.5,18,16.5,0
"970",7313631,"Bioscatter",0,0,173,4,-1.08,52.08,3000,265.1396484375,7.95544910430908,6.55216217041016,-14.1436614990234,2.74942722171545e-05,1.01801197160967e-06,1.26839149743319e-05,0.118797302246094,4.0365047454834,2.39761924743652,0.192238807678223,274.79833984375,0,0,273.55859375,1,12,0,21,0
"971",2492075,"Bioscatter",0,0,103,23,-0.659999999999998,52.22,3000,267.4453125,62.9133071899414,-7.80056762695312,-2.67351245880127,2.24451796384528e-05,2.30943442147691e-07,-6.50268339086324e-05,0.427342414855957,9.10939979553223,-3.79996204376221,-3.65200138092041,280.273193359375,0,0,279.228271484375,2,1,0,90,0
"972",5033029,"Bioscatter",0,0,334,23,-0.729999999999999,51.73,3000,276.122802734375,22.3505439758301,6.41272830963135,1.0743579864502,2.59489752352238e-06,6.19325476236554e-07,-5.98235055804253e-06,0.21364688873291,2.28886365890503,0.466760635375977,1.4359130859375,286.32958984375,0,0,283.615234375,19,8.5,0,30,0.5
"973",5329228,"Bioscatter",0,0,90,7,-1.92,52.29,3000,273.215576171875,36.2221565246582,11.7022294998169,1.83386611938477,-8.80945008248091e-05,4.03991350594879e-07,-3.62636055797338e-05,0.552718162536621,7.23753356933594,3.20376777648926,2.01282024383545,286.53759765625,0,0,287.585205078125,3.5,36,4.5,34.5,0
"974",7173321,"Bioscatter",0,0,544,6,-1.78,50.82,2000,280.04541015625,50.8012657165527,8.77239036560059,-14.9557800292969,-5.45619986951351e-05,9.12270479602739e-07,6.03706575930119e-06,-0.00686454772949219,10.2383947372437,4.97744464874268,-2.52117919921875,287.072998046875,0,0,286.53369140625,8.5,19.5,0,0,0
"975",6433991,"Bioscatter",0,0,164,20,-2.48,50.68,3000,275.21533203125,63.0800285339355,5.47014999389648,5.78641700744629,-3.18768434226513e-05,2.60117303696461e-07,-2.76626087725163e-05,-0.13336181640625,8.41855049133301,-3.79355621337891,2.41052532196045,287.729248046875,0,0,286.40625,2.75,8.75,0,52.5,0
"976",1794646,"Bioscatter",0,0,171,13,-1.78,51.87,2000,268.6943359375,36.1890106201172,-2.11233806610107,-6.0994348526001,6.07655383646488e-05,6.88274667481892e-07,-1.91677827388048e-05,0.114215850830078,4.24577522277832,-0.512932777404785,0.642897605895996,283.420654296875,0,0,290.52099609375,5,0,0,88,2
"977",3225518,"Bioscatter",0,0,297,17,-2.13,51.1,3000,278.608154296875,36.3367958068848,17.8568916320801,13.2405443191528,3.27802263200283e-06,6.41716724203434e-07,-2.22190283238888e-05,-0.0105037689208984,11.0129947662354,1.78408908843994,5.66975402832031,289.4609375,0,1.43051147460938e-06,289.748046875,1,2,0,77,17
"978",3763505,"Bioscatter",0,0,158,10,-0.169999999999998,50.89,3000,278.89453125,18.9690170288086,4.46571826934814,-0.0605487823486328,-1.16475857794285e-05,5.48269554201397e-07,-1.90753489732742e-05,-0.0135104656219482,6.13975667953491,-2.46469306945801,-0.443882942199707,299.109619140625,0,0,302.710205078125,2,29,0,9,1
"979",3096332,"Bioscatter",0,0,325,6,-1.29,50.4,3000,276.025634765625,6.20975875854492,4.22461891174316,1.01846408843994,-5.95180317759514e-05,1.03708680398995e-06,1.1449446901679e-05,-0.00267887115478516,3.55921578407288,-2.77157497406006,0.781920433044434,286.482177734375,0,0,286.34228515625,0,0,0,0,0
"980",7135546,"Bioscatter",0,0,126,2,-2.9,51.59,2000,280.894775390625,59.1586608886719,16.5850372314453,-13.6948699951172,6.39494974166155e-05,1.19704418466426e-06,1.05611979961395e-05,-1.1493616104126,8.04402446746826,4.27079963684082,0.810623168945312,285.94677734375,0,0,284.6669921875,28,17,0,6,0
"981",4152745,"Bioscatter",0,0,288,5,-0.239999999999998,51.1,3000,276.5693359375,50.4193649291992,11.0401573181152,0.877255439758301,2.72383913397789e-05,3.39143468863767e-07,-2.24793329834938e-05,-0.00364971160888672,2.95609569549561,1.67998886108398,0.112885475158691,286.443359375,0,0,286.674560546875,38.5,14,21,12.5,0
"982",3298654,"Bioscatter",0,0,52,7,-2.34,52.29,3000,274.018310546875,42.8399887084961,4.23019218444824,5.71677494049072,2.08367127925158e-05,3.2608750188956e-07,-4.39488794654608e-05,2.47955322265625e-05,4.36055088043213,-1.31242179870605,1.03877544403076,288.86376953125,0,0,291.287109375,11,3,0.25,55.5,0
"983",2713700,"Bioscatter",0,0,114,10,0.180000000000001,50.61,2000,274.548828125,83.1324462890625,-7.33889770507812,2.40064716339111,6.17434270679951e-05,7.03168552718125e-07,7.37898517400026e-05,0.441659927368164,12.884391784668,-8.63737010955811,-4.83838272094727,284.073974609375,0,0.000192880630493164,284.083740234375,0,0,0,0,0
"984",4390622,"Bioscatter",0,0,130,3,-1.85,52.08,2000,279.096435546875,54.2145690917969,1.35455894470215,-10.72389793396,-3.72900249203667e-05,7.98448127170559e-07,-6.6426582634449e-07,0.32950496673584,2.00945615768433,0.98641300201416,0.234655380249023,286.624267578125,0,2.38418579101562e-07,286.62939453125,11.5,1.5,0,26,0
"985",7274653,"Bioscatter",0,0,495,0,-1.01,51.59,2000,268.288330078125,26.5228500366211,2.87743282318115,-5.84208488464355,-5.03571791341528e-05,2.47414391196799e-07,-2.64754780801013e-05,-0.0312290191650391,4.03639316558838,1.84731483459473,-1.18702507019043,275.604248046875,0,0,274.18310546875,11,2,0.5,46,0
"986",1992116,"Bioscatter",0,0,40,23,-0.869999999999999,51.38,3000,270.50927734375,29.6575126647949,11.3802070617676,-8.94978332519531,-3.50021582562476e-06,2.83031226899766e-07,-4.3023144826293e-05,0.268799781799316,3.85979270935059,1.95865631103516,-1.03878974914551,282.555419921875,0,0,281.45654296875,25.5,15,16.5,0,0
"987",4866727,"Bioscatter",0,0,647,2,-1.85,51.03,3000,275.374267578125,53.7786712646484,13.9049301147461,0.210600852966309,1.1855736374855e-05,9.69012262430624e-07,8.63633467815816e-05,-0.29314136505127,9.51088428497314,5.06058883666992,0.991467475891113,289.270751953125,0,0,288.8017578125,2.5,22.5,1.5,51,1.25
"988",6035098,"Bioscatter",0,0,103,6,-3.46,50.89,3000,272.449951171875,34.6735458374023,4.54959297180176,-8.33135795593262,-6.11308496445417e-06,2.68770065758872e-07,-8.38340201880783e-06,-0.203741073608398,2.68696522712708,0.860095977783203,-1.25319480895996,282.433349609375,0,0,281.26220703125,1,2,0,39,0
"989",1398033,"Bioscatter",0,0,134,4,-1.15,52.15,3000,272.323852539062,18.337869644165,2.93876218795776,1.02265548706055,3.55066731572151e-06,1.51087760968949e-07,-4.54507680842653e-05,0.0350866317749023,3.05373787879944,-0.375605583190918,2.16113471984863,276.858154296875,0,0,274.893310546875,0.5,0,0.5,67.5,0
"990",1051564,"Bioscatter",0,0,167,8,-0.379999999999999,50.75,1000,276.53271484375,49.5763244628906,0.586174964904785,-4.74165344238281,-7.66566954553127e-05,1.77489164343569e-06,7.04634003341198e-05,-0.82844066619873,7.33477210998535,0.295742988586426,-5.4095630645752,281.073486328125,0,0,282.616943359375,0,0,0,0,0
"991",6200976,"Bioscatter",0,0,128,7,-2.13,52.08,3000,271.1728515625,18.9686069488525,-0.196990013122559,-5.50783443450928,4.27926715929061e-06,8.28417228149192e-07,-3.22007981594652e-05,-0.0483041405677795,2.96089148521423,-0.65390682220459,-1.05346870422363,281.396484375,0,0,282.2626953125,11,2,0,60,0
"992",2567407,"Bioscatter",0,0,253,7,-0.869999999999999,50.89,3000,269.614990234375,51.2120513916016,-7.15080261230469,-3.31133937835693,-5.93401491641998e-05,8.9660846924744e-07,2.25442636292428e-06,-0.22280216217041,14.5593891143799,-6.44413375854492,-3.84367656707764,283.050170898438,0,0,283.878295898438,15,1.5,0.5,61,0
"993",1483289,"Bioscatter",0,0,41,1,-2.69,50.05,3000,272.363525390625,25.9370231628418,-1.00484943389893,13.0108795166016,2.05327523872256e-06,1.25869121347932e-07,-6.26067048870027e-05,-0.122348785400391,8.38156700134277,-3.29506015777588,5.86486530303955,286.156982421875,0,0,283.701171875,0,0,0,0,0
"994",5182657,"Bioscatter",0,0,197,7,-1.08,50.26,3000,274.808349609375,2.98891735076904,10.8991928100586,-5.14356327056885,3.9638951420784e-05,7.25279846847116e-07,2.34055332839489e-05,0.152011871337891,8.27417945861816,6.27365589141846,0.196510314941406,289.172119140625,0,0,290.182373046875,0,0,0,0,0
"995",2679088,"Bioscatter",0,0,341,6,-1.57,50.4,3000,271.456665039062,10.1871604919434,-10.8922576904297,3.16015529632568,-1.00624747574329e-05,8.99774022400379e-07,3.69320623576641e-05,-0.367042541503906,15.2475109100342,-10.304310798645,-4.63199424743652,283.583251953125,0,0,284.140625,0,0,0,0,0
"996",4207904,"Bioscatter",0,0,67,14,-3.46,51.59,3000,276.458984375,50.3982620239258,8.78360557556152,6.30379867553711,-1.70590355992317e-05,2.59303476468631e-07,-2.89969611912966e-05,-0.178067207336426,9.47957229614258,4.36803531646729,-0.157073020935059,296.406005859375,0,0,299.5419921875,10,25,7,0,53
"997",2677079,"Bioscatter",0,0,52,6,-1.29,50.05,2000,274.82470703125,97.4613189697266,-8.7774658203125,1.01051902770996,0.000109786633402109,2.75005731964484e-07,-1.9808067008853e-05,-0.616089820861816,14.8695812225342,-10.682728767395,-3.87442588806152,283.96435546875,0,0,284.294677734375,0,0,0,0,0
"998",3984787,"Bioscatter",0,0,73,14,-1.99,52.29,3000,276.652099609375,65.7054138183594,8.17833995819092,-11.0050964355469,-1.04944920167327e-05,4.80914764011686e-07,-1.13925925688818e-05,0.186211585998535,8.71678256988525,3.92726707458496,1.22445201873779,292.84228515625,0,0,296.17626953125,7.75,8.25,0,28.25,0
"999",4079353,"Bioscatter",0,0,125,4,-0.869999999999999,50.19,3000,274.484130859375,68.2597351074219,14.0371351242065,-5.11281204223633,3.24915163218975e-06,8.37799120745331e-07,5.85999805480242e-05,0.10291576385498,10.1528148651123,7.97472333908081,-0.82170581817627,288.723388671875,0,2.38418579101562e-07,288.18896484375,0,0,0,0,0
"1000",7283796,"Bioscatter",0,0,333,1,-1.5,51.73,2000,267.70654296875,48.8847045898438,5.39506435394287,-6.92955303192139,3.10444738715887e-05,4.42546365775343e-07,9.00906161405146e-06,-0.160357475280762,2.96032357215881,1.82262706756592,-0.00897121429443359,275.173828125,0,0,273.458984375,0,0,0,64,0
"1001",7157135,"Bioscatter",0,0,57,4,-3.25,50.75,3000,277.814208984375,25.8748588562012,8.7526969909668,-13.813720703125,-3.23534477502108e-05,4.44338041916126e-07,-1.80521165020764e-05,0.113994598388672,11.4732646942139,5.56724548339844,-2.72398376464844,286.258056640625,0,4.76837158203125e-07,285.89892578125,22,4,5,35,6
"1002",6847583,"Bioscatter",0,0,104,0,-1.64,52.22,2000,282.242919921875,67.4808578491211,13.985239982605,6.49345588684082,1.50664709508419e-06,5.98073711444158e-07,-5.27147203683853e-05,-0.140722274780273,11.0331211090088,3.44048690795898,5.22364807128906,289.388916015625,0,1.66893005371094e-06,288.847900390625,3,1,0,51,0
"1003",4994582,"Bioscatter",0,0,397,9,-1.92,50.61,2000,276.52587890625,53.1905860900879,2.66901183128357,-1.52214813232422,2.87711154669523e-05,1.20436493489251e-06,-1.96434411918744e-05,0.0391883850097656,3.10210132598877,-1.69803047180176,-0.129528999328613,288.4462890625,0,0,290.64306640625,0,0,0,0,0
"1004",1345501,"Bioscatter",0,0,397,23,-1.92,51.24,0,283.673828125,79.4490509033203,1.44884967803955,-0.931219100952148,-1.11714471131563e-05,5.53004610992502e-06,0.000182326650246978,-0.0630521774291992,2.32579135894775,1.77716732025146,-0.265885353088379,279.30859375,0,0,276.29296875,0,0,0,0,100
